title,content,date,url,author,domain,categories
Climate Variable Downscaling with Conditional Normalizing Flows,"Predictions of global climate models typically operate on coarse spatial scales due to the large computational costs of climate simulations. This has led to a considerable interest in methods for statistical downscaling, a similar process to super-resolution in the computer vision context, to provide more local and regional climate information. In this work, we apply conditional normalizing flows to the task of climate variable downscaling. We showcase its successful performance on an ERA5 water content dataset for different upsampling factors. Additionally, we show that the method allows us to assess the predictive uncertainty in terms of standard deviation from the fitted conditional distribution mean.",2024-05-31,http://arxiv.org/abs/2405.20719v1,"Christina Winkler, Paula Harder, David Rolnick",arxiv.org,"cs.AI, cs.CV, physics.ao-ph"
A Run on Fossil Fuel? Climate Change and Transition Risk,"I study the dynamic, general equilibrium implications of climate-change-linked transition risk on macroeconomic outcomes and asset prices. Climate-change-linked expectations of fossil fuel restrictions can produce a ``run on fossil fuels'' with accelerated production and decreasing spot prices, or a ``reverse run'' with restrained production and increased spot prices. The response depends on the expected economic consequences of the anticipated transition shock, and existing climate policies. Fossil fuel firm prices decrease in each case. I use a novel empirical measure of innovations in climate-related transition risk likelihood to show that dynamic empirical responses are consistent with a ``run on fossil fuel.''",2024-10-01,http://arxiv.org/abs/2410.00902v1,Michael Barnett,arxiv.org,"q-fin.GN, econ.GN, q-fin.EC"
"The Reality of Climate Change: Evidence, Impacts and Engineering   Solutions","Climate change is one of the most significant global challenges, yet misconceptions persist regarding its causes and impact. This report addresses common myths surrounding climate change and presents scientific evidence to clarify its reality. Utilising data from NASA, NOAA, and the NSW government, this study provides evidence of rising global temperatures, melting ice sheets, rising sea levels, and extreme weather patterns in regions like New South Wales. The analysis demonstrates the human-driven nature of climate change, primarily caused by increased carbon emissions. Engineering solutions, including renewable energy technologies, green buildings, and carbon capture methods, are essential to mitigating the effects of climate change. Future research should focus on improving the scalability of these technologies and addressing the broader impact on ecosystems and human societies.",2024-10-16,http://arxiv.org/abs/2410.12412v1,Sihua Lu,arxiv.org,physics.ao-ph
From Correlation to Causation: Understanding Climate Change through   Causal Analysis and LLM Interpretations,"This research presents a three-step causal inference framework that integrates correlation analysis, machine learning-based causality discovery, and LLM-driven interpretations to identify socioeconomic factors influencing carbon emissions and contributing to climate change. The approach begins with identifying correlations, progresses to causal analysis, and enhances decision making through LLM-generated inquiries about the context of climate change. The proposed framework offers adaptable solutions that support data-driven policy-making and strategic decision-making in climate-related contexts, uncovering causal relationships within the climate change domain.",2024-12-21,http://arxiv.org/abs/2412.16691v1,Shan Shan,arxiv.org,"cs.LG, cs.CY, stat.ME, stat.ML"
Impact of Climate Change on Forests in India,"Global assessments have shown that future climate change is likely to significantly impact forest ecosystems. The present study makes an assessment of the impact of projected climate change on forest ecosystems in India. This assessment is based on climate projections of Regional Climate Model of the Hadley Centre (HadRM3) using the A2 (740 ppm CO2) and B2 (575 ppm CO2) scenarios of Special Report on Emissions Scenarios and the BIOME4 vegetation response model. The main conclusion is that under the climate projection for the year 2085, 77% and 68% of the forested grids in India are likely to experience shift in forest types under A2 and B2 scenario, respectively. Indications are a shift towards wetter forest types in the northeastern region and drier forest types in the northwestern region in the absence of human influence. Increasing atmospheric CO2 concentration and climate warming could also result in a doubling of net primary productivity under the A2 scenario and nearly 70% increase under the B2 scenario. The trends of impacts could be considered as robust but the magnitudes should be viewed with caution, due to the uncertainty in climate projections. Given the projected trends of likely impacts of climate change on forest ecosystems, it is important to incorporate climate change consideration in forest sector long-term planning process.",2005-11-02,http://arxiv.org/abs/q-bio/0511001v1,"N. H. Ravindranath, N. V. Joshi, R. Sukumar, A. Saxena",arxiv.org,q-bio.OT
Cosmic Rays and Climate,"Among the most puzzling questions in climate change is that of solar-climate variability, which has attracted the attention of scientists for more than two centuries. Until recently, even the existence of solar-climate variability has been controversial - perhaps because the observations had largely involved temporary correlations between climate and the sunspot cycle. Over the last few years, however, diverse reconstructions of past climate change have revealed clear associations with cosmic ray variations recorded in cosmogenic isotope archives, providing persuasive evidence for solar or cosmic ray forcing of the climate. However, despite the increasing evidence of its importance, solar climate variability is likely to remain controversial until a physical mechanism is established. Although this remains a mystery, observations suggest that cloud cover may be influenced by cosmic rays, which are modulated by the solar wind and, on longer time scales, by the geomagnetic field and by the galactic environment of Earth. Two different classes of microphysical mechanisms have been proposed to connect cosmic rays with clouds: firstly, an influence of cosmic rays on the production of cloud condensation nuclei and, secondly, an influence of cosmic rays on the global electrical circuit in the atmosphere and, in turn, on ice nucleation and other cloud microphysical processes. Considerable progress on understanding ion-aerosol-cloud processes has been made in recent years, and the results are suggestive of a physically- plausible link between cosmic rays, clouds and climate. However, a concerted effort is now required to carry out definitive laboratory measurements of the fundamental physical and chemical processes involved, and to evaluate their climatic significance with dedicated field observations and modelling studies.",2008-04-11,http://arxiv.org/abs/0804.1938v1,Jasper Kirkby,arxiv.org,physics.ao-ph
Another Look at Climate Sensitivity,"We revisit a recent claim that the Earth's climate system is characterized by sensitive dependence to parameters; in particular, that the system exhibits an asymmetric, large-amplitude response to normally distributed feedback forcing. Such a response would imply irreducible uncertainty in climate change predictions and thus have notable implications for climate science and climate-related policy making. We show that equilibrium climate sensitivity in all generality does not support such an intrinsic indeterminacy; the latter appears only in essentially linear systems. The main flaw in the analysis that led to this claim is inappropriate linearization of an intrinsically nonlinear model; there is no room for physical interpretations or policy conclusions based on this mathematical error. Sensitive dependence nonetheless does exist in the climate system, as well as in climate models -- albeit in a very different sense from the one claimed in the linear work under scrutiny -- and we illustrate it using a classical energy balance model (EBM) with nonlinear feedbacks. EBMs exhibit two saddle-node bifurcations, more recently called ""tipping points"", which give rise to three distinct steady-state climates, two of which are stable. Such bistable behavior is, furthermore, supported by results from more realistic, nonequilibrium climate models. In a truly nonlinear setting, indeterminacy in the size of the response is observed only in the vicinity of tipping points. We show, in fact, that small disturbances cannot result in a large-amplitude response, unless the system is at or near such a point. We discuss briefly how the distance to the bifurcation may be related to the strength of Earth's ice-albedo feedback.",2010-03-01,http://arxiv.org/abs/1003.0253v1,"Ilya Zaliapin, Michael Ghil",arxiv.org,"physics.ao-ph, physics.geo-ph"
Stochastic Climate Theory and Modelling,"Stochastic methods are a crucial area in contemporary climate research and are increasingly being used in comprehensive weather and climate prediction models as well as reduced order climate models. Stochastic methods are used as subgrid-scale parameterizations as well as for model error representation, uncertainty quantification, data assimilation and ensemble prediction. The need to use stochastic approaches in weather and climate models arises because we still cannot resolve all necessary processes and scales in comprehensive numerical weather and climate prediction models. In many practical applications one is mainly interested in the largest and potentially predictable scales and not necessarily in the small and fast scales. For instance, reduced order models can simulate and predict large scale modes. Statistical mechanics and dynamical systems theory suggest that in reduced order models the impact of unresolved degrees of freedom can be represented by suitable combinations of deterministic and stochastic components and non-Markovian (memory) terms. Stochastic approaches in numerical weather and climate prediction models also lead to the reduction of model biases. Hence, there is a clear need for systematic stochastic approaches in weather and climate modelling. In this review we present evidence for stochastic effects in laboratory experiments. Then we provide an overview of stochastic climate theory from an applied mathematics perspectives. We also survey the current use of stochastic methods in comprehensive weather and climate prediction models and show that stochastic parameterizations have the potential to remedy many of the current biases in these comprehensive models.",2014-09-01,http://arxiv.org/abs/1409.0423v1,"Christian L. E. Franzke, Terence J. O'Kane, Judith Berner, Paul D. Williams, Valerio Lucarini",arxiv.org,"physics.ao-ph, physics.data-an"
On constraining projections of future climate using observations and   simulations from multiple climate models,"Numerical climate models are used to project future climate change due to both anthropogenic and natural causes. Differences between projections from different climate models are a major source of uncertainty about future climate. Emergent relationships shared by multiple climate models have the potential to constrain our uncertainty when combined with historical observations. We combine projections from 13 climate models with observational data to quantify the impact of emergent relationships on projections of future warming in the Arctic at the end of the 21st century. We propose a hierarchical Bayesian framework based on a coexchangeable representation of the relationship between climate models and the Earth system. We show how emergent constraints fit into the coexchangeable representation, and extend it to account for internal variability simulated by the models and natural variability in the Earth system. Our analysis shows that projected warming in some regions of the Arctic may be more than 2C lower and our uncertainty reduced by up to 30% when constrained by historical observations. A detailed theoretical comparison with existing multi-model projection frameworks is also provided. In particular, we show that projections may be biased if we do not account for internal variability in climate model predictions.",2017-11-11,http://arxiv.org/abs/1711.04139v4,"Philip G. Sansom, David B. Stephenson, Thomas J. Bracegirdle",arxiv.org,"stat.AP, physics.ao-ph"
Weathering Adaptation: Grid Infrastructure Planning in a Changing   Climate,"Decisions related to electric power systems planning and operations rely on assumptions and insights informed by historic weather data and records of past performance. Evolving climate trends are, however, changing the energy use patterns and operating conditions of grid assets, thus altering the nature and severity of risks the system faces. Because grid assets remain in operation for decades, planning for evolving risks will require incorporating climate projections into grid infrastructure planning processes. The current work traces a pathway for climate-aware decision-making in the electricity sector. We evaluate the suitability of using existing climate models and data for electricity planning and discuss their limitations. We review the interactions between grid infrastructure and climate by synthesizing what is known about how changing environmental operating conditions would impact infrastructure utilization, constraints, and performance. We contextualize our findings by presenting a case study of California, examining if and where climate data can be integrated into infrastructure planning processes. The core contribution of the work is a series of nine recommendations detailing advancements in climate projections, grid modeling architecture, and disaster preparedness that would be needed to ensure that infrastructure planning decisions are robust to uncertainty and risks associated with evolving climate conditions.",2019-12-05,http://arxiv.org/abs/1912.02920v1,"Anna M. Brockway, Laurel N. Dunn",arxiv.org,"physics.soc-ph, cs.SY, eess.SY, physics.ao-ph"
Spatial Projection of Multiple Climate Variables using Hierarchical   Multitask Learning,"Future projection of climate is typically obtained by combining outputs from multiple Earth System Models (ESMs) for several climate variables such as temperature and precipitation. While IPCC has traditionally used a simple model output average, recent work has illustrated potential advantages of using a multitask learning (MTL) framework for projections of individual climate variables. In this paper we introduce a framework for hierarchical multitask learning (HMTL) with two levels of tasks such that each super-task, i.e., task at the top level, is itself a multitask learning problem over sub-tasks. For climate projections, each super-task focuses on projections of specific climate variables spatially using an MTL formulation. For the proposed HMTL approach, a group lasso regularization is added to couple parameters across the super-tasks, which in the climate context helps exploit relationships among the behavior of different climate variables at a given spatial location. We show that some recent works on MTL based on learning task dependency structures can be viewed as special cases of HMTL. Experiments on synthetic and real climate data show that HMTL produces better results than decoupled MTL methods applied separately on the super-tasks and HMTL significantly outperforms baselines for climate projection.",2017-01-30,http://arxiv.org/abs/1701.08840v1,"André R. Gonçalves, Arindam Banerjee, Fernando J. Von Zuben",arxiv.org,"cs.LG, stat.ML"
Climate change sentiment on Twitter: An unsolicited public opinion poll,"The consequences of anthropogenic climate change are extensively debated through scientific papers, newspaper articles, and blogs. Newspaper articles may lack accuracy, while the severity of findings in scientific papers may be too opaque for the public to understand. Social media, however, is a forum where individuals of diverse backgrounds can share their thoughts and opinions. As consumption shifts from old media to new, Twitter has become a valuable resource for analyzing current events and headline news. In this research, we analyze tweets containing the word ""climate"" collected between September 2008 and July 2014. Through use of a previously developed sentiment measurement tool called the Hedonometer, we determine how collective sentiment varies in response to climate change news, events, and natural disasters. We find that natural disasters, climate bills, and oil-drilling can contribute to a decrease in happiness while climate rallies, a book release, and a green ideas contest can contribute to an increase in happiness. Words uncovered by our analysis suggest that responses to climate change news are predominately from climate change activists rather than climate change deniers, indicating that Twitter is a valuable resource for the spread of climate change awareness.",2015-05-14,http://arxiv.org/abs/1505.03804v2,"Emily M. Cody, Andrew J. Reagan, Lewis Mitchell, Peter Sheridan Dodds, Christopher M. Danforth",arxiv.org,"physics.soc-ph, cs.CY, cs.SI"
The Role of Plate Tectonic-Climate Coupling and Exposed Land Area in the   Development of Habitable Climates on Rocky Planets,"The long-term carbon cycle is vital for maintaining liquid water oceans on rocky planets due to the negative climate feedbacks involved in silicate weathering. Plate tectonics plays a crucial role in driving the long-term carbon cycle because it is responsible for CO$_2$ degassing at ridges and arcs, the return of CO$_2$ to the mantle through subduction, and supplying fresh, weatherable rock to the surface via uplift and orogeny. However, the presence of plate tectonics itself may depend on climate according to recent geodynamical studies showing that cool surface temperatures are important for maintaining vigorous plate tectonics. Using a simple carbon cycle model, I show that the negative climate feedbacks inherent in the long-term carbon cycle are uninhibited by climate's effect on plate tectonics. Furthermore, initial atmospheric CO$_2$ conditions do not impact the final climate state reached when the carbon cycle comes to equilibrium, as long as liquid water is present and silicate weathering can occur. Thus an initially hot, CO$_2$ rich atmosphere does not prevent the development of a temperate climate and plate tectonics on a planet. However, globally supply-limited weathering does prevent the development of temperate climates on planets with small subaerial land areas and large total CO$_2$ budgets because supply-limited weathering lacks stabilizing climate feedbacks. Planets in the supply-limited regime may become inhospitable for life and could experience significant water loss. Supply-limited weathering is less likely on plate tectonic planets, because plate tectonics promotes high erosion rates and thus a greater supply of bedrock to the surface.",2015-09-01,http://arxiv.org/abs/1509.00427v1,Bradford J. Foley,arxiv.org,astro-ph.EP
Geologic Constraints on Early Mars Climate,"Early Mars climate research has well-defined goals (Mars Exploration Program Analysis Group 2018). Achieving these goals requires geologists and climate modelers to coordinate. Coordination is easier if results are expressed in terms of well-defined parameters. Key parameters include the following quantitative geologic constraints. (1) Cumulative post-3.4 Ga precipitation-sourced water runoff in some places exceeded 1 km column. (2) There is no single Early Mars climate problem: the traces of $\ge$2 river-forming periods are seen. Relative to rivers that formed earlier in Mars history, rivers that formed later in Mars history are found preferentially at lower elevations, and show a stronger dependence on latitude. (3) The duration of the longest individual river-forming climate was >(10$^2$-10$^3$) yr, based on paleolake hydrology. (4) Peak runoff production was >0.1 mm/hr. However, (5) peak runoff production was intermittent, sustained (in a given catchment) for only <10% of the duration of river-forming climates. (6) The cumulative number of wet years during the valley-network-forming period was >10$^5$ yr. (7) Post-Noachian light-toned, layered sedimentary rocks took >10$^7$ yr to accumulate. However, (8) an ""average"" place on Mars saw water for <10$^7$ yr after the Noachian, suggesting that the river-forming climates were interspersed with long globally-dry intervals. (9) Geologic proxies for Early Mars atmospheric pressure indicate pressure was not less than 0.012 bar but not much more than 1 bar. A truth table of these geologic constraints versus currently published climate models shows that the late persistence of river-forming climates, combined with the long duration of individual lake forming climates, is a challenge for most models.",2018-12-31,http://arxiv.org/abs/1812.11722v1,Edwin S. Kite,arxiv.org,astro-ph.EP
Climate Policy Tracker: Pipeline for automated analysis of public   climate policies,"The number of standardized policy documents regarding climate policy and their publication frequency is significantly increasing. The documents are long and tedious for manual analysis, especially for policy experts, lawmakers, and citizens who lack access or domain expertise to utilize data analytics tools. Potential consequences of such a situation include reduced citizen governance and involvement in climate policies and an overall surge in analytics costs, rendering less accessibility for the public. In this work, we use a Latent Dirichlet Allocation-based pipeline for the automatic summarization and analysis of 10-years of national energy and climate plans (NECPs) for the period from 2021 to 2030, established by 27 Member States of the European Union. We focus on analyzing policy framing, the language used to describe specific issues, to detect essential nuances in the way governments frame their climate policies and achieve climate goals. The methods leverage topic modeling and clustering for the comparative analysis of policy documents across different countries. It allows for easier integration in potential user-friendly applications for the development of theories and processes of climate policy. This would further lead to better citizen governance and engagement over climate policies and public policy research.",2022-11-10,http://arxiv.org/abs/2211.05852v1,"Artur Żółkowski, Mateusz Krzyziński, Piotr Wilczyński, Stanisław Giziński, Emilia Wiśnios, Bartosz Pieliński, Julian Sienkiewicz, Przemysław Biecek",arxiv.org,cs.CL
Multi-scale Digital Twin: Developing a fast and physics-informed   surrogate model for groundwater contamination with uncertain climate models,"Soil and groundwater contamination is a pervasive problem at thousands of locations across the world. Contaminated sites often require decades to remediate or to monitor natural attenuation. Climate change exacerbates the long-term site management problem because extreme precipitation and/or shifts in precipitation/evapotranspiration regimes could re-mobilize contaminants and proliferate affected groundwater. To quickly assess the spatiotemporal variations of groundwater contamination under uncertain climate disturbances, we developed a physics-informed machine learning surrogate model using U-Net enhanced Fourier Neural Operator (U-FNO) to solve Partial Differential Equations (PDEs) of groundwater flow and transport simulations at the site scale.We develop a combined loss function that includes both data-driven factors and physical boundary constraints at multiple spatiotemporal scales. Our U-FNOs can reliably predict the spatiotemporal variations of groundwater flow and contaminant transport properties from 1954 to 2100 with realistic climate projections. In parallel, we develop a convolutional autoencoder combined with online clustering to reduce the dimensionality of the vast historical and projected climate data by quantifying climatic region similarities across the United States. The ML-based unique climate clusters provide climate projections for the surrogate modeling and help return reliable future recharge rate projections immediately without querying large climate datasets. In all, this Multi-scale Digital Twin work can advance the field of environmental remediation under climate change.",2022-11-20,http://arxiv.org/abs/2211.10884v1,"Lijing Wang, Takuya Kurihana, Aurelien Meray, Ilijana Mastilovic, Satyarth Praveen, Zexuan Xu, Milad Memarzadeh, Alexander Lavin, Haruko Wainwright",arxiv.org,"physics.geo-ph, cs.AI"
A population facing climate change: joint influences of Allee effects   and environmental boundary geometry,"As a result of climate change, many populations have to modify their range to follow the suitable areas - their ""climate envelope"" - often risking extinction. During this migration process, they may face absolute boundaries to dispersal, because of external environmental factors. Consequently, not only the position, but also the shape of the climate envelope can be modified. We use a reaction-diffusion model to analyse the effects on population persistence of simultaneous changes in the climate envelope position and shape. When the growth term is of logistic type, we show that extinction and persistence are principally conditioned by the species mobility and the speed of climate change, but not by the shape of the climate envelope. However, with a growth term taking an Allee effect into account, we find a high sensitivity to the variations of the shape of the climate envelope. In this case, the species which have a high mobility, although they could more easily follow the migration of the climate envelope, would be at risk of extinction when encountering a local narrowing of the boundary geometry. This effect can be attenuated by a progressive opening of the available space at the exit of the narrowing, even though it transiently leads to a diminished area of the climate envelope.",2009-07-06,http://arxiv.org/abs/0907.0989v1,"Lionel Roques, Alain Roques, Henri Berestycki, André Kretzschmar",arxiv.org,"math.AP, q-bio.PE"
Toward an Effective Pedagogy of Climate Change: Lessons From a Physics   Classroom,"A major roadblock to effective climate education is the lack of radical visions (Kwauk, 2020) for engaging with climate change and related social-environmental crises in the classroom. Key aspects of the climate system: its inherent complexity and transdisciplinarity, the entanglement of social and natural systems, and the fact that it spans large scales of space and time - all present serious challenges to our modern, compartmentalized formal education systems. I present an argument for a justice-centered, inter-to-transdisciplinary conceptualization of climate change at the nexus of science, society and justice, which is designed to engage with the very features of the climate system that make it challenging. Based on pedagogical experiments in an undergraduate physics classroom for non-science majors, I identify five general barriers to teaching climate change, and formulate four dimensions of an effective climate pedagogy: the scientific-technological, the transdisciplinary, the onto-epistemological, and the psychosocial action dimensions. Within the context of a collaborative classroom culture informed by transformational learning, I describe the use of a meta-conceptual framework that, along with the issue of climate justice, seeks to realize all four dimensions of an effective climate pedagogy. This broad holistic framework is potentially adaptable to contexts and disciplines beyond undergraduate physics.",2020-08-01,http://arxiv.org/abs/2008.00281v2,Vandana Singh,arxiv.org,physics.ed-ph
How are cities pledging net zero? A computational approach to analyzing   subnational climate strategies,"Cities have become primary actors on climate change and are increasingly setting goals aimed at net-zero emissions. The rapid proliferation of subnational governments ""racing to zero"" emissions and articulating their own climate mitigation plans warrants closer examination to understand how these actors intend to meet these goals. The scattered, incomplete and heterogeneous nature of city climate policy documents, however, has made their systemic analysis challenging. We analyze 318 climate action documents from cities that have pledged net-zero targets or joined a transnational climate initiative with this goal using machine learning-based natural language processing (NLP) techniques. We use these approaches to accomplish two primary goals: 1) determine text patterns that predict ""ambitious"" net-zero targets, where we define an ambitious target as one that encompasses a subnational government's economy-wide emissions; and 2) perform a sectoral analysis to identify patterns and trade-offs in climate action themes (i.e., land-use, industry, buildings, etc.). We find that cities that have defined ambitious climate actions tend to emphasize quantitative metrics and specific high-emitting sectors in their plans, supported by mentions of governance and citizen participation. Cities predominantly emphasize energy-related actions in their plans, particularly in the buildings, transport and heating sectors, but often at the expense of other sectors, including land-use and climate impacts. The method presented in this paper provides a replicable, scalable approach to analyzing climate action plans and a first step towards facilitating cross-city learning.",2021-12-14,http://arxiv.org/abs/2112.11207v1,"Siddharth Sachdeva, Angel Hsu, Ian French, Elwin Lim",arxiv.org,"cs.CY, cs.CL, cs.LG, stat.AP"
Minimax-Regret Climate Policy with Deep Uncertainty in Climate Modeling   and Intergenerational Discounting,"Integrated assessment models have become the primary tools for comparing climate policies that seek to reduce greenhouse gas emissions. Policy comparisons have often been performed by considering a planner who seeks to make optimal trade-offs between the costs of carbon abatement and the economic damages from climate change. The planning problem has been formalized as one of optimal control, the objective being to minimize the total costs of abatement and damages over a time horizon. Studying climate policy as a control problem presumes that a planner knows enough to make optimization feasible, but physical and economic uncertainties abound. Earlier, Manski, Sanstad, and DeCanio proposed and studied use of the minimax-regret (MMR) decision criterion to account for deep uncertainty in climate modeling. Here we study choice of climate policy that minimizes maximum regret with deep uncertainty regarding both the correct climate model and the appropriate time discount rate to use in intergenerational assessment of policy consequences. The analysis specifies a range of discount rates to express both empirical and normative uncertainty about the appropriate rate. The findings regarding climate policy are novel and informative. The MMR analysis points to use of a relatively low discount rate of 0.02 for climate policy. The MMR decision rule keeps the maximum future temperature increase below 2C above the 1900-10 level for most of the parameter values used to weight costs and damages.",2022-01-21,http://arxiv.org/abs/2201.08826v1,"Stephen J. DeCanio, Charles F. Manski, Alan H. Sanstad",arxiv.org,"econ.EM, physics.soc-ph"
AI For Global Climate Cooperation 2023 Competition Proceedings,"The international community must collaborate to mitigate climate change and sustain economic growth. However, collaboration is hard to achieve, partly because no global authority can ensure compliance with international climate agreements. Combining AI with climate-economic simulations offers a promising solution to design international frameworks, including negotiation protocols and climate agreements, that promote and incentivize collaboration. In addition, these frameworks should also have policy goals fulfillment, and sustained commitment, taking into account climate-economic dynamics and strategic behaviors. These challenges require an interdisciplinary approach across machine learning, economics, climate science, law, policy, ethics, and other fields.   Towards this objective, we organized AI for Global Climate Cooperation, a Mila competition in which teams submitted proposals and analyses of international frameworks, based on (modifications of) RICE-N, an AI-driven integrated assessment model (IAM). In particular, RICE-N supports modeling regional decision-making using AI agents. Furthermore, the IAM then models the climate-economic impact of those decisions into the future.   Whereas the first track focused only on performance metrics, the proposals submitted to the second track were evaluated both quantitatively and qualitatively. The quantitative evaluation focused on a combination of (i) the degree of mitigation of global temperature rise and (ii) the increase in economic productivity. On the other hand, an interdisciplinary panel of human experts in law, policy, sociology, economics and environmental science, evaluated the solutions qualitatively. In particular, the panel considered the effectiveness, simplicity, feasibility, ethics, and notions of climate justice of the protocols. In the third track, the participants were asked to critique and improve RICE-N.",2023-07-10,http://arxiv.org/abs/2307.06951v1,"Yoshua Bengio, Prateek Gupta, Lu Li, Soham Phade, Sunil Srinivasa, Andrew Williams, Tianyu Zhang, Yang Zhang, Stephan Zheng",arxiv.org,"cs.AI, cs.LG"
ClimateNLP: Analyzing Public Sentiment Towards Climate Change Using   Natural Language Processing,"Climate change's impact on human health poses unprecedented and diverse challenges. Unless proactive measures based on solid evidence are implemented, these threats will likely escalate and continue to endanger human well-being. The escalating advancements in information and communication technologies have facilitated the widespread availability and utilization of social media platforms. Individuals utilize platforms such as Twitter and Facebook to express their opinions, thoughts, and critiques on diverse subjects, encompassing the pressing issue of climate change. The proliferation of climate change-related content on social media necessitates comprehensive analysis to glean meaningful insights. This paper employs natural language processing (NLP) techniques to analyze climate change discourse and quantify the sentiment of climate change-related tweets. We use ClimateBERT, a pretrained model fine-tuned specifically for the climate change domain. The objective is to discern the sentiment individuals express and uncover patterns in public opinion concerning climate change. Analyzing tweet sentiments allows a deeper comprehension of public perceptions, concerns, and emotions about this critical global challenge. The findings from this experiment unearth valuable insights into public sentiment and the entities associated with climate change discourse. Policymakers, researchers, and organizations can leverage such analyses to understand public perceptions, identify influential actors, and devise informed strategies to address climate change challenges.",2023-10-12,http://arxiv.org/abs/2310.08099v2,"Ajay Krishnan, V. S. Anoop",arxiv.org,cs.CL
Regional impacts poorly constrained by climate sensitivity,"Climate risk assessments must account for a wide range of possible futures, so scientists often use simulations made by numerous global climate models to explore potential changes in regional climates and their impacts. Some of the latest-generation models have high effective climate sensitivities or EffCS. It has been argued these so-called hot models are unrealistic and should therefore be excluded from analyses of climate change impacts. Whether this would improve regional impact assessments, or make them worse, is unclear. Here we show there is no universal relationship between EffCS and projected changes in a number of important climatic drivers of regional impacts. Analysing heavy rainfall events, meteorological drought, and fire weather in different regions, we find little or no significant correlation with EffCS for most regions and climatic drivers. Even when a correlation is found, internal variability and processes unrelated to EffCS have similar effects on projected changes in the climatic drivers as EffCS. Model selection based solely on EffCS appears to be unjustified and may neglect realistic impacts, leading to an underestimation of climate risks.",2024-04-18,http://arxiv.org/abs/2404.11939v1,"Ranjini Swaminathan, Jacob Schewe, Jeremy Walton, Klaus Zimmermann, Colin Jones, Richard A. Betts, Chantelle Burton, Chris D. Jones, Matthias Mengel, Christopher P. O. Reyer, Andrew G. Turner, Katja Weigel",arxiv.org,physics.ao-ph
ClimDetect: A Benchmark Dataset for Climate Change Detection and   Attribution,"Detecting and attributing temperature increases driven by climate change is crucial for understanding global warming and informing adaptation strategies. However, distinguishing human-induced climate signals from natural variability remains challenging for traditional detection and attribution (D&A) methods, which rely on identifying specific ""fingerprints"" -- spatial patterns expected to emerge from external forcings such as greenhouse gas emissions. Deep learning offers promise in discerning these complex patterns within expansive spatial datasets, yet the lack of standardized protocols has hindered consistent comparisons across studies.   To address this gap, we introduce ClimDetect, a standardized dataset comprising 1.17M daily climate snapshots paired with target climate change indicator variables. The dataset is curated from both CMIP6 climate model simulations and real-world observation-assimilated reanalysis datasets (ERA5, JRA-3Q, and MERRA-2), and is designed to enhance model accuracy in detecting climate change signals. ClimDetect integrates various input and target variables used in previous research, ensuring comparability and consistency across studies. We also explore the application of vision transformers (ViT) to climate data -- a novel approach that, to our knowledge, has not been attempted before for climate change detection tasks. Our open-access data serve as a benchmark for advancing climate science by enabling end-to-end model development and evaluation. ClimDetect is publicly accessible via Hugging Face dataset repository at: https://huggingface.co/datasets/ClimDetect/ClimDetect.",2024-08-28,http://arxiv.org/abs/2408.15993v2,"Sungduk Yu, Brian L. White, Anahita Bhiwandiwalla, Musashi Hinck, Matthew Lyle Olson, Yaniv Gurwicz, Raanan Y. Rohekar, Tung Nguyen, Vasudev Lal",arxiv.org,"cs.CV, cs.LG, physics.ao-ph"
RAIN: Reinforcement Algorithms for Improving Numerical Weather and   Climate Models,"This study explores integrating reinforcement learning (RL) with idealised climate models to address key parameterisation challenges in climate science. Current climate models rely on complex mathematical parameterisations to represent sub-grid scale processes, which can introduce substantial uncertainties. RL offers capabilities to enhance these parameterisation schemes, including direct interaction, handling sparse or delayed feedback, continuous online learning, and long-term optimisation. We evaluate the performance of eight RL algorithms on two idealised environments: one for temperature bias correction, another for radiative-convective equilibrium (RCE) imitating real-world computational constraints. Results show different RL approaches excel in different climate scenarios with exploration algorithms performing better in bias correction, while exploitation algorithms proving more effective for RCE. These findings support the potential of RL-based parameterisation schemes to be integrated into global climate models, improving accuracy and efficiency in capturing complex climate dynamics. Overall, this work represents an important first step towards leveraging RL to enhance climate model accuracy, critical for improving climate understanding and predictions. Code accessible at https://github.com/p3jitnath/climate-rl.",2024-08-28,http://arxiv.org/abs/2408.16118v3,"Pritthijit Nath, Henry Moss, Emily Shuckburgh, Mark Webb",arxiv.org,"cs.LG, physics.ao-ph"
