title,content,date,url,author,domain,categories
"2022 Cartographic Boundary File (SHP), Current County and Equivalent for United States, 1:500,000","U.S. Census Bureau, Department of Commerce — The 2022 cartographic boundary shapefiles are simplified representations of selected geographic areas from the U.S. Census Bureau's Master Address File /...",2025-07-19,https://catalog.data.gov/dataset/2022-cartographic-boundary-file-shp-current-county-and-equivalent-for-united-states-1-500000,data.gov,catalog.data.gov,"2022, borough, cartographic boundary, census area, city, city and borough, county, county equivalent, district, generalized, independent city, island, municipality, municipio, parish, shp, united states of..., us"
North American Bird Banding Program Dataset 1960-2023 retrieved 2023-07-12,"Department of the Interior — The North American Bird Banding Program is administered through the U.S. Geological Survey (USGS) Bird Banding Laboratory (BBL), Eastern Ecological Science Center at...",2025-07-19,https://catalog.data.gov/dataset/north-american-bird-banding-program-dataset-1960-2023-retrieved-2023-07-12,data.gov,catalog.data.gov,"africa, antarctica, asia, aves, bird-banding, capturing-animals, europe, migratory-species, natural-resource-management, north-america, oceania, south-america, tagging, usgs-653fa806d34ee4..."
"Georeferenced Population Datasets of Mexico (GEO-MEX): GIS of Mexican States, Municipalities and Islands","National Aeronautics and Space Administration — The GIS of Mexican States, Municipalities and Islands consists of attribute and boundary data for 1990. The attribute data include population, language, education,...",2025-07-19,https://catalog.data.gov/dataset/georeferenced-population-datasets-of-mexico-geo-mex-gis-of-mexican-states-municipalities-a,data.gov,catalog.data.gov,"boundaries, earth-science, human-dimensions"
An example data set for exploration of Multiple Linear Regression,Department of the Interior — This data set contains example data for exploration of the theory of regression based regionalization. The 90th percentile of annual maximum streamflow is provided as...,2025-07-19,https://catalog.data.gov/dataset/an-example-data-set-for-exploration-of-multiple-linear-regression,data.gov,catalog.data.gov,"biota, multiple-linear-regression, regionalization, usgs-5ba90b60e4b085..."
"Normal weight, overweight, and obesity among adults aged 20 and over, by selected characteristics: United States","U.S. Department of Health & Human Services — Data on normal weight, overweight, and obesity among adults aged 20 and over by selected population characteristics. Please refer to the PDF or Excel version of this...",2025-07-19,https://catalog.data.gov/dataset/normal-weight-overweight-and-obesity-among-adults-aged-20-and-over-by-selected-characteris-8e2b1,data.gov,catalog.data.gov,"adult, african-americans, age, asian-continental-a..., chronic-conditions, continental-populat..., european-continenta..., health-risk-factors, health-us, hispanic-americans, obesity, overweight, poverty, sex"
General Ledger Accounting,"Department of Agriculture — Information relating to the transactional accounting, for the exchange of funds between an Individual, Organizations or other Government Agencies and FSA.",2025-07-19,https://catalog.data.gov/dataset/general-ledger-accounting,data.gov,catalog.data.gov,"accounting, administrative, finance"
Index Crimes by County and Agency: Beginning 1990,State of New York — The Division of Criminal Justice Services (DCJS) collects crime reports from more than 500 New York State police and sheriffs' departments. DCJS compiles these...,2025-07-19,https://catalog.data.gov/dataset/index-crimes-by-county-and-agency-beginning-1990,data.gov,catalog.data.gov,"index-crime, public-safety, ucr"
Exporter Database,"Department of Commerce — This tool provides a statistical overview and tables outlining the export activities of U.S. small and medium-sized enterprises (SMEs), which are defined as firms...",2025-07-19,https://catalog.data.gov/dataset/exporter-database,data.gov,catalog.data.gov,"exporter, small-and-medium-business, sme"
"TIGER/Line Shapefile, 2023, County, Los Angeles County, CA, Topological Faces (Polygons With All Geocodes)","U.S. Census Bureau, Department of Commerce — The TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information from the U.S. Census Bureau's Master...",2025-07-19,https://catalog.data.gov/dataset/tiger-line-shapefile-2023-county-los-angeles-county-ca-topological-faces-polygons-with-all-geoc,data.gov,catalog.data.gov,"06037, 5 digit zip code..., alaska native..., american..., block group, census tract number, congressional district code, consolidated city fips code, county fips code, county or equivalent entity, county subdivision..., elementary school..., fips place code..., legislative session year, los angeles, metropolitan..., new england county..., number, primary..., public use..., rreservation or..., secondary school..., state fips code, state legislative..., state legislative..., subminor civil..., table, tabulation block number, topological faces, tribal subdivision code, unified school..., urban area code, urban growth area code"
Citywide Payroll Data (Fiscal Year),City of New York — Data is collected because of public interest in how the City’s budget is being spent on salary and overtime pay for all municipal employees. Data is input into the...,2025-07-19,https://catalog.data.gov/dataset/citywide-payroll-data-fiscal-year,data.gov,catalog.data.gov,"government, dataset"
"Vacation Rentals (Hotels, B&B, short-term rentals, etc.)","City of New Orleans — A merged dataset of the Hotels, Motels, B&Bs, and Boarding Houses and the Short-Term Rentals datasets.",2025-07-19,https://catalog.data.gov/dataset/vacation-rentals-hotels-bb-short-term-rentals-etc,data.gov,catalog.data.gov,"bb, hotel, motel, short-term-rentals, str"
Core Based Statistical Areas,"Department of Transportation — The Core Based Statistical Areas boundaries were defined by OMB based on the 2010 Census, and the dataset was updated on August 09, 2019 from the United States Census...",2025-07-19,https://catalog.data.gov/dataset/core-based-statistical-areas1,data.gov,catalog.data.gov,"area, atlas, based, boundaries, boundary, cbsa, core, database, national, national..., ntad, planning, polygon, statistical, transportation, usa, vector"
Hourly Energy Emission Factors for Electricity Generation in the United States,"Department of Energy — Monthly average hourly CO2, NOx, and SO2 emission factors for each U.S. eGRID subregion. This project utilized GridViewTM, an electric grid dispatch software package,...",2025-07-19,https://catalog.data.gov/dataset/hourly-energy-emission-factors-for-electricity-generation-in-the-united-states-00ec8,data.gov,catalog.data.gov,"buildings, carbon-dioxide-emissions, carbon-footprinting, co2, commercial-buildings, electricity-emissio..., ercot, hourly-emission-factors, interconnect, nitrogen-oxides, nox, so2, sulfur-dioxide-emissions, wecc"
Travel Advisories,Department of State — The State Departments issues a Travel Advisory for each country of the world. Travel Advisories follow a consistent format and use plain language to help U.S....,2025-07-19,https://catalog.data.gov/dataset/travel-alerts-3417f,data.gov,catalog.data.gov,travel
Electric Vehicle Title and Registration Activity,State of Washington — This shows records of title activity (transactions recording changes of ownership) and registration activity (transactions authorizing vehicles to be used on...,2025-07-19,https://catalog.data.gov/dataset/electric-vehicle-title-and-registration-activity,data.gov,catalog.data.gov,"bev, bevs, bolt, car, cars, chevrolet, chevy, clean-energy, department-of-licensing, dol, dol_open_data, electric, electric-vehicle, energy, environment, ev, evs, green-report, hybrid, hybrids, leaf, model-3, nhtsa, nissan, phev, phevs, plug-in, plug-ins, population, rao_ev, rao_open_data, rao_veh, registrations, tesla, titles, vehicle, vehicles, volt"
EPA Facility Registry Service (FRS): Wastewater Treatment Plants,"U.S. Environmental Protection Agency — This GIS dataset contains data on wastewater treatment plants, based on EPA's Facility Registry Service (FRS) and NPDES, along with Clean Watersheds Needs Survey...",2025-07-19,https://catalog.data.gov/dataset/epa-facility-registry-service-frs-wastewater-treatment-plants18,data.gov,catalog.data.gov,"020:072, cleanup, contaminant, drinking water, facilities, ground water, surface water, united states, waste, water"
2020 Yellow Taxi Trip Data,City of New York — These records are generated from the trip record submissions made by yellow taxi Technology Service Providers (TSPs). Each row represents a single trip in a yellow...,2025-07-19,https://catalog.data.gov/dataset/2020-yellow-taxi-trip-data-january-june,data.gov,catalog.data.gov,"base, fhv, high-volume, lyft, trip, trip-data, uber, via, yellow-taxi"
Employee Payroll Data (FMPS Payroll Costing),"City of Chicago — Note, 7/10/2025: Please see this article for information on a change to the EMPLOYEE DATASET ID column and this article for information on a data correction. Welcome...",2025-07-19,https://catalog.data.gov/dataset/employee-payroll-data-fmps-payroll-costing,data.gov,catalog.data.gov,"overtime, payroll, personnel, supplemental-earnings"
Recidivism: Beginning 2008,State of New York — Represents return status within three years of release among incarcerated individuals released to the community during a particular calendar year. Each data record...,2025-07-19,https://catalog.data.gov/dataset/recidivism-beginning-2008,data.gov,catalog.data.gov,"age, county-of-indictment, gender, incarcerated-individuals, prison-releases, recidivism"
Freight Rail Traffic - Intermodal Units,"Department of Transportation — Rail intermodal traffic is comprised of shipping containers and truck trailers moved on rail cars, which transport a large range of goods. The Association of American...",2025-07-19,https://catalog.data.gov/dataset/freight-rail-traffic-intermodal-units,data.gov,catalog.data.gov,monthly-transportat...
BSEE Data Center - Lease Owner Online Query,Department of the Interior — Lease Owner Online Query,2025-07-19,https://catalog.data.gov/dataset/bsee-data-center-lease-owner-online-query-1aa4e,data.gov,catalog.data.gov,"bsee, lease, lease-owner, owner"
SaferBus API - Documentation,"Department of Transportation — The SaferBus API is a RESTful service API provided by FMCSA for the purpose of making available, the safety performance data of U.S. Department of Transportation...",2025-07-19,https://catalog.data.gov/dataset/saferbus-api-documentation,data.gov,catalog.data.gov,"basics, bus-safety, carrier, driver-safety, limousine-safety, mass-transit-safety, mini-bus-safety, motor-coach, motor-coach-safety, safety-performance, van-safety"
Child Care and Development Fund (CCDF) Administrative Data Series,U.S. Department of Health & Human Services — This administrative dataset provides descriptive information about the families and children served through the federal Child Care and Development Fund (CCDF). CCDF...,2025-07-19,https://catalog.data.gov/dataset/child-care-and-development-fund-ccdf-administrative-data-series,data.gov,catalog.data.gov,"child-care, children-and-families, early-care-and-education"
"National Epidemiologic Survey on Alcohol and Related Conditions (NESARC)—Wave 1 (2001–2002), and Wave 2 (2004–2005)",U.S. Department of Health & Human Services — National Epidemiologic Survey on Alcohol and Related Conditions (NESARC) was designed to assess the prevalence of alcohol use disorders (AUD) and their associated...,2025-07-19,https://catalog.data.gov/dataset/national-epidemiologic-survey-on-alcohol-and-related-conditions-nesarcwave-1-20012002-and-,data.gov,catalog.data.gov,"adult, alcohol, anxiety, cohort, disability, epidemiology, longitudinal-survey, mental-health, mood-disorder, other, population-statistics, sexual-assault, substance-use"
US Historic Declination Calculator,"National Oceanic and Atmospheric Administration, Department of Commerce — This programs derives a table of secular change in magnetic declination for a specified point in the conterminous United States. It utilizes the USD polynomial and...",2025-07-19,https://catalog.data.gov/dataset/us-historic-declination-calculator2,data.gov,catalog.data.gov,"doc/noaa/nesdis/ncei, doc/noaa/nesdis/ngdc, earth science, geographic region, geomagnetism, global, magnetic declination, magnetic field, national centers..., national..., nesdis, noaa, solid earth, u.s. department of commerce"
State Energy Data System (SEDS),"Department of Energy — EIA's State Energy Data System (SEDS) is a comprehensive data set that consists of annual time series estimates of state-level energy use by major economic sectors,...",2025-07-19,https://catalog.data.gov/dataset/state-energy-data-system-seds,data.gov,catalog.data.gov,"btu, physical-units, state-energy-consumption, state-energy-data, state-energy-estimates, state-energy-expenditures, state-energy-prices, state-energy-production"
Spill Incidents,"State of New York — This dataset contains records of spills of petroleum and other hazardous materials. Under State law and regulations, spills that could pollute the lands or waters of...",2025-07-19,https://catalog.data.gov/dataset/spill-incidents,data.gov,catalog.data.gov,"chemical-spills, hazardous-materials, oil, petroleum-spills, spills"
Information About Registered Investment Advisers and Exempt Reporting Advisers,Securities and Exchange Commission — The Investment Adviser Information Reports' data is collected from electronic submissions of Form ADV by investment adviser firms to the Investment Adviser...,2025-07-19,https://catalog.data.gov/dataset/information-about-registered-investment-advisers-and-exempt-reporting-advisers,data.gov,catalog.data.gov,"data-sets, foia-freq-doc, sec-markets-and-data"
Banking Organization Systemic Risk Report,"Board of Governors of the Federal Reserve System — The Banking Organization Systemic Risk Report(FR Y-15) collects systemic risk data from large U.S. bank holding companies (BHCs), covered savings and loan holding...",2025-07-19,https://catalog.data.gov/dataset/banking-organization-systemic-risk-report,data.gov,catalog.data.gov,"bank-holding-companies-bhc, data-resource, financial-institutions, financial-services, financial-stability, foreign-banking-org..., intermediate-holdin..., law-and-economics, regulatory-reports, savings-and-loan-ho..."
Access to Archival Databases (AAD),National Archives and Records Administration — AAD provides web access to accessioned electronic Records that are in database format.,2025-07-19,https://catalog.data.gov/dataset/access-to-archival-databases-aad,data.gov,catalog.data.gov,"electronic-records, family-history, genelaogy, history, military, nara, national-archives, research"
NIST SRD 46. Critically Selected Stability Constants of Metal Complexes: Version 8.0 for Windows,National Institute of Standards and Technology — This version of NIST Standard Reference Database 46 is a major enhancement to this widely used database which provides comprehensive coverage of interactions for...,2025-07-19,https://catalog.data.gov/dataset/nist-srd-46-critically-selected-stability-constants-of-metal-complexes-version-8-0-for-win-8f90f,data.gov,catalog.data.gov,"database, metal-complexes, nist, stability-constants"
National Compensation Survey,"U.S. Department of Labor Bureau of Labor Statistics — The National Compensation Survey (NCS) provides comprehensive measures of occupational wages; employment cost trends, and benefit incidence and detailed plan...",2025-07-19,https://catalog.data.gov/dataset/national-compensation-survey-144ec,data.gov,catalog.data.gov,"benefits, compensation-statistics, ebs, ecec, eci, employment-cost"
NCHS - Births and General Fertility Rates: United States,U.S. Department of Health & Human Services — This dataset includes crude birth rates and general fertility rates in the United States since 1909. The number of states in the reporting area differ historically....,2025-07-19,https://catalog.data.gov/dataset/nchs-births-and-general-fertility-rates-united-states,data.gov,catalog.data.gov,"birth-rate, fertility-rate, nchs, united-states"
American Travel Survey (ATS) 1995 [datasets],Department of Transportation — The 1995 American Travel Survey (ATS) was conducted by the Bureau of Transportation Statistics (BTS) to obtain information about the long-distance travel of persons...,2025-07-19,https://catalog.data.gov/dataset/american-travel-survey-ats-1995-datasets,data.gov,catalog.data.gov,"mode-choice, origin-and-destination, travel, travel-behavior, travel-surveys, trip-length, trip-purpose"
Kepler,National Aeronautics and Space Administration — The centuries-old quest for other worlds like our Earth has been rejuvenated by the intense excitement and popular interest surrounding the discovery of hundreds of...,2025-07-19,https://catalog.data.gov/dataset/kepler,data.gov,catalog.data.gov,"astro, astronomical-data-archive, befs, copernicus, dss, epoch, euve, first, fuse, galex, gsc, hpol, hst, hut, imaps, iue, kepler, mast, optical-astronomy, orfeus, rosat, sdss, stsci, tues, uit, ultraviolet-astronomy, vlafirst, wuppe, xmmom"
Cost Estimates of Foodborne Illnesses,"Department of Agriculture — The Cost Estimates of Foodborne Illnesses data product provides detailed data about the costs of major foodborne illnesses in the United States, updating and...",2025-07-19,https://catalog.data.gov/dataset/cost-estimates-of-foodborne-illnesses,data.gov,catalog.data.gov,pathogen
Low Transportation Cost Index,Department of Housing and Urban Development — The Low Transportation Cost Index is based on estimates of transportation expenses for a 3-person single-parent family earning 50% of the median income for renters in...,2025-07-19,https://catalog.data.gov/dataset/low-transportation-cost-index,data.gov,catalog.data.gov,"economic-development, fair-housing, hud, hud-official-content, low-transportation-..., tract, u-s-department-of-h..."
Development Credit Authority (DCA) Data Set: Loan Transactions,"US Agency for International Development — USAID's Development Credit Authority (DCA) works with investors, local financial institutions, and development organizations to design and deliver investment...",2025-07-19,https://catalog.data.gov/dataset/development-credit-authority-dca-data-set-loan-transactions-a8dbe,data.gov,catalog.data.gov,"bank, credit, dca, development, entrepreneurs, financial, geospatial, investments, lending, loans, wwhgd"
"Production, Supply, and Distribution Database","Department of Agriculture — Official USDA data on production, supply, and distribution of agricultural commodities for the United States and key producing and consuming countries.",2025-07-19,https://catalog.data.gov/dataset/production-supply-and-distribution-database,data.gov,catalog.data.gov,"commodity-balance, consumption, international-market, market-year, production, psd, stocks, supply-and-demand, trade"
"All-Cause Unplanned 30-Day Hospital Readmission Rate, California (LGHC Indicator)","State of California — This dataset contains the statewide number and (unadjusted) rate for all-cause, unplanned, 30-day inpatient readmissions in California hospitals. Data are categorized...",2025-07-19,https://catalog.data.gov/dataset/all-cause-unplanned-30-day-hospital-readmission-rate-california-lghc-indicator-36e12,data.gov,catalog.data.gov,"30-day-readmission-rate, age, asian, asianpi, black, department-of-healt..., expected-payer, female, gender, healthcare, healthcare-quality, hispanic, hospital-admission-..., hospital-quality, inpatient, insurance, lets-get-healthy-california, lghc, male, measures, medi-cal, medicaid, medicare, native-american, outcome, patient, patient-readmission, private-insurance, race, readmission, self-pay, white"
Picture of Subsidized Households,Department of Housing and Urban Development — Picture of Subsidized Households describes the nearly 5 million households living in HUD-subsidized housing in the United States. Assistance provided under HUD...,2025-07-19,https://catalog.data.gov/dataset/a-picture-of-subsidized-households-2009,data.gov,catalog.data.gov,"fha-insurance, housing-choice-vouchers, low-housing-income, multifamily-assiste..., public-housing, section-236-projects, section-8, subsidized-households"
Port of Los Angeles - Historical TEU Statistics,"City of Los Angeles — Port of Los Angeles - Historical TEU Statistics: A ""TEU"" is a ""twenty-foot equivalent unit,"" which is a standard measurement of shipping cargo based on a twenty-foot...",2025-07-19,https://catalog.data.gov/dataset/port-of-los-angeles-historical-teu-statistics,data.gov,catalog.data.gov,"business, economy, historic-teu, jobs, port, teu"
U.S. Local Climatological Data (LCD),"National Oceanic and Atmospheric Administration, Department of Commerce — Local Climatological Data (LCD) are summaries of climatological conditions from airport and other prominent weather stations managed by NWS, FAA, and DOD. The product...",2025-07-19,https://catalog.data.gov/dataset/u-s-local-climatological-data-lcd2,data.gov,catalog.data.gov,"air quality, american samoa, atlantic ocean, atmosphere, atmospheric radiation, atmospheric temperature, atmospheric water vapor, atmospheric winds, caribbean sea, central pacific ocean, cloud ceiling, cloud frequency, cloud properties, clouds, continent, cryosphere, degree days, dew point temperature, doc/noaa/nesdis/ncdc, doc/noaa/nesdis/ncei, doc/noaa/nws, dod/usaf, dot/faa, earth science, federal aviation agency, guam, humidity, land surface, marshall islands, maximum/minimum temperature, micronesia, national centers..., national climatic..., national weather service, nesdis, noaa, north america, north atlantic ocean, ocean, pacific ocean, palau, precipitation, precipitation amount, precipitation anomalies, puerto rico, sea ice, snow depth, sunshine, surface temperature, surface winds, temperature anomalies, u.s. air force, u.s. department of commerce, u.s. department of defense, u.s. department of..., united states of america, vertical location, virgin islands, visibility, water vapor indicators, western pacific ocean"
Average Salary by Job Classification,"Montgomery County of Maryland — This Dataset indicates average salary by position title and grade for full-time regular employees. Data excludes elected, appointed, non-merit and temporary...",2025-07-19,https://catalog.data.gov/dataset/average-salary-by-job-classification,data.gov,catalog.data.gov,"average, employee, human_resources, job, position, salary"
DMV Vision Registry Providers,State of New York — A list of providers within NYS who can administer vision tests to motorists and submit the results online directly to DMV’s system.,2025-07-19,https://catalog.data.gov/dataset/dmv-vision-registry-providers,data.gov,catalog.data.gov,"dmv-eye-test, eye-test, providers, vision, vision-providers, vision-registry, vision-test-report"
Body Worn Camera Resources,Department of Justice — Body Worn Camera Resources,2025-07-19,https://catalog.data.gov/dataset/body-worn-camera-resources,data.gov,catalog.data.gov,body-worn-camera
Food Waste Recycling Impact,"Town of Cary, North Carolina — This dataset contains impact report metrics from the Town of Cary's Food Waste Recycling Drop-Off program which began on February 7, 2022. Cary's pilot food waste...",2025-07-19,https://catalog.data.gov/dataset/food-waste-recycling-impact,data.gov,catalog.data.gov,"compost, food-waste, recycling"
Austin Animal Center Outcomes (10/01/2013 to 05/05/2025),"City of Austin — Animal Center Outcomes from Oct, 1st 2013 to May 5th 2025. Outcomes represent the status of animals as they leave the Animal Center. All animals receive a unique...",2025-07-19,https://catalog.data.gov/dataset/austin-animal-center-outcomes,data.gov,catalog.data.gov,"adoption, animal, cat, dog, missing, no-kill, outcomes, pet, transfer"
"Licensed Drivers by State, Sex, and Age Group, 1994 - 2023 (DL-22)",Department of Transportation — Annual State-reported licensed driver data from Highway Statistics for the 50 States and DC from Highway Statistics table DL-22.,2025-07-19,https://catalog.data.gov/dataset/licensed-drivers-by-state-gender-and-age-group,data.gov,catalog.data.gov,"age-groups, driver-licenses, driver-licensing, highway-statistics, hppi, sex"
Harmonized Tariff Schedule of the United States (2020),US International Trade Commission — This dataset is the current 2020 Harmonized Tariff Schedule plus all revisions for the current year. It provides the applicable tariff rates and statistical...,2025-07-19,https://catalog.data.gov/dataset/harmonized-tariff-schedule-of-the-united-states-2020,data.gov,catalog.data.gov,"hts, product-classification, tariff-schedule"
National Agriculture Imagery Program (NAIP),National Aeronautics and Space Administration — The National Agriculture Imagery Program (NAIP) acquires aerial imagery during the agricultural growing seasons in the continental U.S. A primary goal of the NAIP...,2025-07-19,https://catalog.data.gov/dataset/national-agriculture-imagery-program-naip,data.gov,catalog.data.gov,"agricultural-engineering, agriculture, earth-science, forest-science, land-surface, surface-radiative-p..., topography"
Procurement - Awarded Contracts & Amendments,"Cook County of Illinois — Click on the link to see or download a PDF of the contract. This dataset contains new contracts and amendments. Amendments may be contract extensions, renewals,...",2025-07-19,https://catalog.data.gov/dataset/procurement-awarded-contracts-amendments,data.gov,catalog.data.gov,"award, bid, contract, procurement, purchase, rfi, rfp"
"TIGER/Line Shapefile, Current, State, Florida, County Subdivision","U.S. Census Bureau, Department of Commerce — This resource is a member of a series. The TIGER/Line shapefiles and related database files (.dbf) are an extract of selected geographic and cartographic information...",2025-07-19,https://catalog.data.gov/dataset/tiger-line-shapefile-current-state-florida-county-subdivision,data.gov,catalog.data.gov,"12, barrio, ccd, census county division, county subdivision, fl, florida, mcd, minor civil division, polygon, state or equivalent entity, subdivision, town, township, unorganized territory, ut"
Energy Data and Statistics from U.S. States,"Department of Energy — State-level data on all energy sources. Data on production, consumption, reserves, stocks, prices, imports, and exports. Data are collated from state-specific data...",2025-07-19,https://catalog.data.gov/dataset/energy-data-and-statistics-from-u-s-states,data.gov,catalog.data.gov,"annual-data, coal-price, coal-production, coal-reserves, coal-stocks, electric-capacity, electricity-fuel-stocks, electricity-generation, electricity-price, electricity-sales, energy-prices, monthly-data, natural-gas-price, natural-gas-production, natural-gas-reserves, natural-gas-stocks, petroleum-consumption, petroleum-price, petroleum-production, petroleum-reserves, petroleum-stocks"
Toxicity Reference Database,U.S. Environmental Protection Agency — The Toxicity Reference Database (ToxRefDB) contains approximately 30 years and $2 billion worth of animal studies. ToxRefDB allows scientists and the interested...,2025-07-19,https://catalog.data.gov/dataset/toxicity-reference-database,data.gov,catalog.data.gov,"chemicals, datafinder, environment, exposure, health, health-risks, human-health, substances, united-states"
Bulk Download Facility,Department of Energy — The bulk download facility provides the entire contents of each major API data set in a single ZIP file. A small JSON formatted manifest file lists the bulk files and...,2025-07-19,https://catalog.data.gov/dataset/bulk-download-facility,data.gov,catalog.data.gov,"accesslevel, accesslevelcomment, accessurl, category_id, data_set, description, format, identifier, keyword, last_updated, license, mbox, modified, person, publisher, spatial, temporal, title, webservice"
"National Accounts - Fixed Assets, , Advanced Download Section","Department of Commerce — BEA's fixed assets accounts include a wide array of statistics on both fixed assets, which are used continuously in processes of production for an extended period of...",2025-07-19,https://catalog.data.gov/dataset/national-accounts-fixed-assets-advanced-download-section-0febf,data.gov,catalog.data.gov,"fixed-assets, gdp"
NYCCAS Air Pollution Rasters,"City of New York — Citywide raster files of annual average predicted surface for nitrogen dioxide (NO2), fine particulate matter (PM2.5), black carbon (BC), and nitric oxide (NO);...",2025-07-19,https://catalog.data.gov/dataset/nyccas-air-pollution-rasters,data.gov,catalog.data.gov,"air-pollution, air-quality, black-carbon, no2, nyccas, ozone, pm2-5, so2"
High-Resolution X-ray computed tomography (XCT) image data set of additively manufactured cobalt chrome samples produced with varying laser powder bed fusion processing parameters,National Institute of Standards and Technology — This data contains X-ray computed tomography (XCT) reconstructed slices of additively manufactured cobalt chrome samples produced with varying laser powder bed fusion...,2025-07-19,https://catalog.data.gov/dataset/high-resolution-x-ray-computed-tomography-xct-image-data-set-of-additively-manufactured-co-0b01c,data.gov,catalog.data.gov,additive-manufactur...
Poverty Mapping Project: Poverty and Food Security Case Studies,"National Aeronautics and Space Administration — The Poverty Mapping Project: Poverty and Food Security Case Studies data set consists of small area estimates of poverty, inequality, food security and related...",2025-07-19,https://catalog.data.gov/dataset/poverty-mapping-project-poverty-and-food-security-case-studies,data.gov,catalog.data.gov,"earth-science, human-dimensions, socioeconomics"
Facility Registry Service (FRS),"U.S. Environmental Protection Agency — The Facility Registry Service (FRS) provides an integrated source of comprehensive (air, water, and waste) environmental information about facilities across EPA,...",2025-07-19,https://catalog.data.gov/dataset/facility-registry-service-frs,data.gov,catalog.data.gov,"air, datafinder, environment, environmental-media-topics, regulated-facilities, regulatory-industri..., substances, united-states, wastes, water"
Workforce Information Cubes for NASA,"National Aeronautics and Space Administration — Workforce Information Cubes for NASA, sourced from NASA's personnel/payroll system, gives data about who is working where and on what. Includes records for every...",2025-07-19,https://catalog.data.gov/dataset/workforce-information-cubes-for-nasa,data.gov,catalog.data.gov,"aeronautics, biodiversity, deployment, disasters, east-africa, pollution, retirement, water"
Truck Size and Weight Enforcement Data,"Department of Transportation — This dataset consists of truck size and weight enforcement data including number of trucks weighed, number of violations, and number of oversize/overweight permits,...",2025-07-19,https://catalog.data.gov/dataset/truck-size-and-weight-enforcement-data,data.gov,catalog.data.gov,"citations, os-ow, os-ow-permits, oversize-overweight, truck, truck-size-and-weight, vehicle-size-and-weight, violation, weigh-in-motion, weigh-stations, weight, wim"
Class Size Report Detail Summary (2010-2015),"City of New York — Average class sizes for each borough, district and school by grade and program type.",2025-07-19,https://catalog.data.gov/dataset/class-size-report-detail-summary-2010-2015,data.gov,catalog.data.gov,"class-size, class-size-report, school"
"Daily and Annual PM2.5, O3, and NO2 Concentrations at ZIP Codes for the Contiguous U.S., 2000-2016, v1.0","National Aeronautics and Space Administration — The Daily and Annual PM2.5, O3, and NO2 Concentrations at ZIP Codes for the Contiguous U.S., 2000-2016, v1.0 data set contains daily and annual concentration...",2025-07-19,https://catalog.data.gov/dataset/daily-and-annual-pm2-5-o3-and-no2-concentrations-at-zip-codes-for-the-contiguous-u-s-2000--c71ab,data.gov,catalog.data.gov,"aerosols, air-quality, atmosphere, atmospheric-chemistry, earth-science"
USAID Global Health Supply Chain Program - Procurement and Supply Management (GHSC-PSM) Health Commodity Delivery,US Agency for International Development — Dataset containing detailed information about all health commodity orders delivered through the USAID Global Health Supply Chain Program - Procurement and Supply...,2025-07-19,https://catalog.data.gov/dataset/usaid-global-health-supply-chain-program-procurement-and-supply-management-ghsc-psm-health,data.gov,catalog.data.gov,"child-health, covid-19, ending-preventable-..., family-planning, health, hiv-aids, malaria, maternal-health, newborn-health, pepfar, pmi, reproductive-health, supply-chain, zika"
U.S. Annual/Seasonal Climate Normals (1981-2010),"National Oceanic and Atmospheric Administration, Department of Commerce — The U.S. Annual Climate Normals for 1981 to 2010 are 30-year averages of meteorological parameters that provide users with many tools to understand typical climate...",2025-07-19,https://catalog.data.gov/dataset/u-s-annual-seasonal-climate-normals-1981-20103,data.gov,catalog.data.gov,"agriculture, atmosphere, atmospheric phenomena, atmospheric temperature, continent, degree days, doc/noaa/nesdis/ncdc, doc/noaa/nesdis/ncei, earth science, freeze/frost, frost, land surface, liquid precipitation, maximum/minimum temperature, meteorological stations, national centers..., national climatic..., nesdis, noaa, north america, point resolution, precipitation, precipitation amount, precipitation anomalies, puerto rico, rain, rain gauges, surface temperature, temperature anomalies, thermometers, u.s. department of commerce, united states of america, vertical location, virgin islands, weather events"
"Annual Mean PM2.5 Components (EC, NH4, NO3, OC, SO4) 50m Urban and 1km Non-Urban Area Grids for Contiguous U.S., 2000-2019 v1","National Aeronautics and Space Administration — The Annual Mean PM2.5 Components (EC, NH4, NO3, OC, SO4) 50m Urban and 1km Non-Urban Area Grids for Contiguous U.S., 2000-2019, v1 data set contains annual...",2025-07-19,https://catalog.data.gov/dataset/annual-mean-pm2-5-components-ec-nh4-no3-oc-so4-50m-urban-and-1km-non-urban-area-grids-for-,data.gov,catalog.data.gov,"aerosols, air-quality, atmosphere, earth-science"
NIST Electron Inelastic-Mean-Free-Path Database - SRD 71,National Institute of Standards and Technology — The NIST Electron Inelastic-Mean-Free-Path Database provides values of electron inelastic mean free paths (IMFPs) principally for use in surface analysis by Auger-...,2025-07-19,https://catalog.data.gov/dataset/nist-electron-inelastic-mean-free-path-database-srd-71-cc522,data.gov,catalog.data.gov,"auger-electron, auger-electron-spectroscopy, electron-spectrosco..., esca, inelastic-mean-free-path, material-database, photoelectron, photoelectron-spectroscopy, photoemission, surface-analysis, x-ray-photoelectron..., xps"
Data.gov CKAN API,"General Services Administration — The data.gov catalog is powered by CKAN, a powerful open source data platform that includes a robust API. Please be aware that data.gov and the data.gov CKAN API only...",2025-07-19,https://catalog.data.gov/dataset/data-gov-ckan-api,data.gov,catalog.data.gov,"api, ckan, data, gov"
